299 3 2 0 18 485 14 1071 900
300 3 2 0 18 486 899 833 15
301 3 2 0 18 1078 510 888 348
302 3 2 0 18 1077 349 887 511
303 3 2 0 18 664 259 888 510
304 3 2 0 18 663 511 887 260
305 3 2 0 18 778 489 814 323
306 3 2 0 18 777 324 815 490
307 3 2 0 18 967 742 50 51
308 3 2 0 18 968 81 82 743
309 3 2 0 18 304 537 1088 594
310 3 2 0 18 260 714 342 663
311 3 2 0 18 259 664 343 715
312 3 2 0 18 663 506 1060 196
313 3 2 0 18 664 197 1190 507
314 3 2 0 18 279 933 454 769
315 3 2 0 18 280 770 455 934
316 3 2 0 18 1004 516 826 289
317 3 2 0 18 203 729 623 544
318 3 2 0 18 563 590 629 292
319 3 2 0 18 20 21 817 496
320 3 2 0 18 112 497 818 111
321 3 2 0 18 542 701 200 1212
322 3 2 0 18 910 513 976 366
323 3 2 0 18 16 841 161 1
324 3 2 0 18 116 8 117 842
325 3 2 0 18 199 573 1000 478
326 3 2 0 18 1039 539 1084 420
327 3 2 0 18 1140 463 1200 271
328 3 2 0 18 582 125 126 660
329 3 2 0 18 581 661 152 153
330 3 2 0 18 1039 542 1212 477
331 3 2 0 18 960 481 765 267
332 3 2 0 18 961 268 766 482
333 3 2 0 18 1014 250 823 500
334 3 2 0 18 77 588 902 76
335 3 2 0 18 55 56 901 587
336 3 2 0 18 924 500 823 322
337 3 2 0 18 534 690 760 358
338 3 2 0 18 533 357 759 689
339 3 2 0 18 850 498 856 298
340 3 2 0 18 849 297 855 499
341 3 2 0 18 538 741 198 1057
342 3 2 0 18 250 692 372 733
343 3 2 0 18 628 524 1100 263
344 3 2 0 18 1110 465 822 315
345 3 2 0 18 1109 314 821 466
346 3 2 0 18 643 651 634 306
347 3 2 0 18 597 827 621 291
348 3 2 0 18 491 258 574 1240
349 3 2 0 18 1131 336 843 501
350 3 2 0 18 1132 502 844 337
351 3 2 0 18 764 360 890 528
352 3 2 0 18 275 561 799 879
353 3 2 0 18 276 878 798 562
354 3 2 0 18 627 290 882 568
355 3 2 0 18 459 1172 532 922
356 3 2 0 18 460 923 531 1173
357 3 2 0 18 604 906 688 227
358 3 2 0 18 603 226 687 907
359 3 2 0 18 699 814 108 109
360 3 2 0 18 700 23 24 815
361 3 2 0 18 948 569 653 182
362 3 2 0 18 947 181 652 570
363 3 2 0 18 234 916 531 1161
364 3 2 0 18 233 839 532 915
365 3 2 0 18 42 534 358 861
366 3 2 0 18 90 860 357 533
367 3 2 0 18 685 503 969 181
368 3 2 0 18 686 182 970 504
369 3 2 0 18 697 729 637 316
370 3 2 0 18 626 640 600 330
371 3 2 0 18 1082 902 272 461
372 3 2 0 18 1083 1188 273 901
373 3 2 0 18 474 114 115 891
374 3 2 0 18 473 1255 17 18
375 3 2 0 18 826 1079 1147 289
376 3 2 0 18 798 508 854 201
377 3 2 0 18 799 202 853 509
378 3 2 0 18 313 630 215 638
379 3 2 0 18 803 506 1136 255
380 3 2 0 18 802 256 1137 507
381 3 2 0 18 365 568 1204 524
382 3 2 0 18 456 852 103 104
383 3 2 0 18 457 28 29 851
384 3 2 0 18 177 849 499 1179
385 3 2 0 18 178 1180 498 850
386 3 2 0 18 805 694 356 1113
387 3 2 0 18 804 1114 355 693
388 3 2 0 18 225 908 416 846
389 3 2 0 18 224 847 415 909
390 3 2 0 18 505 715 406 959
391 3 2 0 18 1249 958 407 714
392 3 2 0 18 90 533 989 89
393 3 2 0 18 42 43 990 534
394 3 2 0 18 200 453 1063 721
395 3 2 0 18 926 350 944 740
396 3 2 0 18 1015 692 373 946
397 3 2 0 18 1101 504 888 259
398 3 2 0 18 1102 260 887 503
399 3 2 0 18 209 1046 540 801
400 3 2 0 18 208 800 541 1047
401 3 2 0 18 211 877 1068 467
402 3 2 0 18 384 746 200 721
403 3 2 0 18 574 204 600 640
404 3 2 0 18 1154 185 826 516
405 3 2 0 18 521 975 658 310
406 3 2 0 18 520 311 657 974
407 3 2 0 18 578 876 560 258
408 3 2 0 18 374 728 175 870
409 3 2 0 18 375 871 176 727
410 3 2 0 18 1015 231 1203 525
411 3 2 0 18 560 346 695 668
412 3 2 0 18 890 270 868 528
413 3 2 0 18 889 529 869 269
414 3 2 0 18 638 307 656 635
415 3 2 0 18 1082 75 76 902
416 3 2 0 18 1083 901 56 57
417 3 2 0 18 361 1119 457 851
418 3 2 0 18 362 852 456 1118
419 3 2 0 18 317 600 204 674
420 3 2 0 18 283 955 519 830
421 3 2 0 18 282 829 518 954
422 3 2 0 18 271 544 704 1140
423 3 2 0 18 342 1136 506 663
424 3 2 0 18 343 664 507 1137
425 3 2 0 18 629 312 651 643
426 3 2 0 18 562 676 899 276
427 3 2 0 18 561 275 900 677
428 3 2 0 18 1018 537 762 240
429 3 2 0 18 407 833 342 714
430 3 2 0 18 406 715 343 834
431 3 2 0 18 572 313 638 635
432 3 2 0 18 1156 442 914 567
433 3 2 0 18 820 626 669 206
434 3 2 0 18 176 615 1145 654
435 3 2 0 18 175 655 1146 616
436 3 2 0 18 394 743 351 904
437 3 2 0 18 882 290 927 585
438 3 2 0 18 456 104 105 772
439 3 2 0 18 457 773 27 28
440 3 2 0 18 635 211 881 572
441 3 2 0 18 387 1105 910 639
442 3 2 0 18 672 875 399 1127
443 3 2 0 18 673 1126 401 874
444 3 2 0 18 1213 281 318 535
445 3 2 0 18 264 479 806 943
446 3 2 0 18 147 945 395 659
447 3 2 0 18 681 315 1151 556
448 3 2 0 18 682 557 1150 314
449 3 2 0 18 1000 536 991 261
450 3 2 0 18 1074 595 862 299
451 3 2 0 18 328 718 978 618
452 3 2 0 18 329 617 977 717
453 3 2 0 18 877 211 635 656
454 3 2 0 18 526 784 190 1191
455 3 2 0 18 527 1192 191 785
456 3 2 0 18 1046 295 735 540
457 3 2 0 18 1047 541 734 296
458 3 2 0 18 642 317 682 611
459 3 2 0 18 682 314 1109 611
460 3 2 0 18 681 612 1110 315
461 3 2 0 18 86 87 1227 897
462 3 2 0 18 46 898 1228 45
463 3 2 0 18 460 996 191 923
464 3 2 0 18 459 922 190 995
465 3 2 0 18 330 600 317 642
466 3 2 0 18 205 789 346 560
467 3 2 0 18 608 790 1201 294
468 3 2 0 18 385 791 338 723
469 3 2 0 18 386 724 339 792
470 3 2 0 18 91 92 1241 619
471 3 2 0 18 41 620 1242 40
472 3 2 0 18 438 1029 311 809
473 3 2 0 18 439 808 310 1030
474 3 2 0 18 612 316 637 646
475 3 2 0 18 629 590 711 312
476 3 2 0 18 130 539 880 129
477 3 2 0 18 317 674 341 698
478 3 2 0 18 813 387 639 816
479 3 2 0 18 148 149 873 536
480 3 2 0 18 555 543 1125 232
481 3 2 0 18 574 668 695 204
482 3 2 0 18 1220 480 983 193
483 3 2 0 18 819 675 71 11
484 3 2 0 18 502 1012 188 844
485 3 2 0 18 501 843 187 1011
486 3 2 0 18 711 793 651 312
487 3 2 0 18 10 61 578 840
488 3 2 0 18 677 308 998 561
489 3 2 0 18 676 562 999 309
490 3 2 0 18 1039 262 1019 539
491 3 2 0 18 883 383 1182 552
492 3 2 0 18 884 553 1181 384
493 3 2 0 18 69 568 882 68
494 3 2 0 18 771 180 623 340
495 3 2 0 18 612 681 697 316
496 3 2 0 18 884 214 1167 553
497 3 2 0 18 883 552 1166 215
498 3 2 0 18 1199 545 1177 446
499 3 2 0 18 1198 447 1178 546
500 3 2 0 18 656 374 973 530
501 3 2 0 18 258 491 840 578
502 3 2 0 18 740 944 265 1025
503 3 2 0 18 517 1024 264 943
504 3 2 0 18 257 622 1064 903
505 3 2 0 18 284 908 547 1049
506 3 2 0 18 285 1048 548 909
507 3 2 0 18 656 530 327 877
508 3 2 0 18 704 326 885 1189
509 3 2 0 18 433 829 282 687
510 3 2 0 18 434 688 283 830
511 3 2 0 18 464 732 953 13
512 3 2 0 18 212 556 375 932
513 3 2 0 18 455 831 368 934
514 3 2 0 18 454 933 369 832
515 3 2 0 18 1028 589 1155 186
516 3 2 0 18 763 359 669 788
517 3 2 0 18 296 734 1249 1102
518 3 2 0 18 295 1101 505 735
519 3 2 0 18 1106 571 797 405
520 3 2 0 18 590 563 987 185
521 3 2 0 18 360 764 184 779
522 3 2 0 18 914 321 857 567
523 3 2 0 18 596 637 729 203
524 3 2 0 18 555 294 1217 543
525 3 2 0 18 289 555 232 1004
526 3 2 0 18 1199 235 1002 545
527 3 2 0 18 1198 546 1001 236
528 3 2 0 18 525 987 563 372
529 3 2 0 18 1018 419 1088 537
530 3 2 0 18 225 1118 1208 791
531 3 2 0 18 224 792 1209 1119
532 3 2 0 18 530 1226 606 327
533 3 2 0 18 267 549 598 1035
534 3 2 0 18 268 1036 599 550
535 3 2 0 18 528 966 397 764
536 3 2 0 18 699 109 110 1108
537 3 2 0 18 700 1107 22 23
538 3 2 0 18 902 588 863 272
539 3 2 0 18 421 1116 175 616
540 3 2 0 18 147 659 754 146
541 3 2 0 18 901 273 872 587
542 3 2 0 18 378 720 992 548
543 3 2 0 18 379 547 993 719
544 3 2 0 18 960 619 1241 481
545 3 2 0 18 961 482 1242 620
546 3 2 0 18 868 220 966 528
547 3 2 0 18 869 529 965 219
548 3 2 0 18 735 223 783 1076
549 3 2 0 18 734 1075 782 222
550 3 2 0 18 1106 272 863 571
551 3 2 0 18 1115 411 820 575
552 3 2 0 18 344 757 408 839
553 3 2 0 18 345 1161 409 758
554 3 2 0 18 220 868 394 904
555 3 2 0 18 219 905 393 869
556 3 2 0 18 629 643 1225 214
557 3 2 0 18 1111 755 617 329
558 3 2 0 18 1112 328 618 756
559 3 2 0 18 1115 575 872 273
560 3 2 0 18 1201 790 976 513
561 3 2 0 18 694 653 939 356
562 3 2 0 18 693 355 938 652
563 3 2 0 18 144 567 857 143
564 3 2 0 18 1080 565 1133 489
565 3 2 0 18 1081 490 1134 566
566 3 2 0 18 207 607 271 797
567 3 2 0 18 565 338 772 1006
568 3 2 0 18 566 1007 773 339
569 3 2 0 18 799 561 998 202
570 3 2 0 18 798 201 999 562
571 3 2 0 18 698 341 796 606
572 3 2 0 18 99 100 736 1231
573 3 2 0 18 33 1232 1128 32
574 3 2 0 18 682 213 973 557
575 3 2 0 18 721 1063 563 292
576 3 2 0 18 301 569 948 277
577 3 2 0 18 828 278 947 570
578 3 2 0 18 533 319 712 989
579 3 2 0 18 534 990 713 320
580 3 2 0 18 951 559 1005 207
581 3 2 0 18 517 351 743 925
582 3 2 0 18 905 350 926 742
583 3 2 0 18 952 206 1008 558
584 3 2 0 18 824 261 991 604
585 3 2 0 18 905 742 967 393
586 3 2 0 18 869 393 967 584
587 3 2 0 18 743 394 583 968
588 3 2 0 18 431 1054 238 725
589 3 2 0 18 432 726 239 935
590 3 2 0 18 556 212 697 681
591 3 2 0 18 317 698 213 682
592 3 2 0 18 1033 452 1064 622
593 3 2 0 18 551 286 1256 605
594 3 2 0 18 908 225 993 547
595 3 2 0 18 909 548 992 224
596 3 2 0 18 521 1062 428 956
597 3 2 0 18 520 957 427 1061
598 3 2 0 18 906 604 991 380
599 3 2 0 18 678 705 775 321
600 3 2 0 18 438 809 229 1111
601 3 2 0 18 439 1112 228 808
602 3 2 0 18 325 779 184 646
603 3 2 0 18 515 654 1145 302
604 3 2 0 18 514 303 1146 655
605 3 2 0 18 65 595 1074 64
606 3 2 0 18 705 221 937 775
607 3 2 0 18 741 564 1174 366
608 3 2 0 18 1088 230 1105 594
609 3 2 0 18 1133 565 1006 106
610 3 2 0 18 1134 26 1007 566
611 3 2 0 18 278 553 1167 601
612 3 2 0 18 277 602 1166 552
613 3 2 0 18 477 1212 200 746
614 3 2 0 18 962 636 775 390
615 3 2 0 18 432 1190 519 726
616 3 2 0 18 431 725 518 1060
617 3 2 0 18 1246 270 890 559
618 3 2 0 18 708 572 881 304
619 3 2 0 18 750 591 994 247
620 3 2 0 18 407 1096 450 768
621 3 2 0 18 406 767 451 845
622 3 2 0 18 793 1218 911 551
623 3 2 0 18 204 695 341 674
624 3 2 0 18 313 572 708 1155
625 3 2 0 18 330 642 183 788
626 3 2 0 18 630 313 1155 589
627 3 2 0 18 270 523 1143 583
628 3 2 0 18 640 626 820 274
629 3 2 0 18 738 873 149 150
630 3 2 0 18 215 1166 514 1222
631 3 2 0 18 775 636 857 321
632 3 2 0 18 214 1225 515 1167
633 3 2 0 18 722 997 449 1259
634 3 2 0 18 827 597 1183 189
635 3 2 0 18 302 980 208 576
636 3 2 0 18 303 577 209 979
637 3 2 0 18 75 1082 74 12
638 3 2 0 18 57 9 58 1083
639 3 2 0 18 1155 708 892 186
640 3 2 0 18 493 835 256 1026
641 3 2 0 18 492 1027 255 836
642 3 2 0 18 873 738 906 380
643 3 2 0 18 179 1033 414 586
644 3 2 0 18 862 709 942 299
645 3 2 0 18 415 847 361 1128
646 3 2 0 18 416 736 362 846
647 3 2 0 18 357 960 1170 759
648 3 2 0 18 358 760 1171 961
649 3 2 0 18 520 95 96 957
650 3 2 0 18 521 956 36 37
651 3 2 0 18 907 737 880 381
652 3 2 0 18 634 651 793 210
653 3 2 0 18 281 1098 937 564
654 3 2 0 18 825 603 1019 262
655 3 2 0 18 870 557 973 374
656 3 2 0 18 599 579 1184 195
657 3 2 0 18 598 194 1185 580
658 3 2 0 18 496 864 19 20
659 3 2 0 18 497 112 113 748
660 3 2 0 18 1230 1132 777 249
661 3 2 0 18 1229 248 778 1131
662 3 2 0 18 586 1235 796 179
663 3 2 0 18 1197 472 862 595
664 3 2 0 18 218 621 404 1067
665 3 2 0 18 907 381 1019 603
666 3 2 0 18 565 1080 723 338
667 3 2 0 18 566 339 724 1081
668 3 2 0 18 660 282 954 582
669 3 2 0 18 661 581 955 283
670 3 2 0 18 583 80 81 968
671 3 2 0 18 584 967 51 52
672 3 2 0 18 750 404 1247 591
673 3 2 0 18 918 582 954 363
674 3 2 0 18 919 364 955 581
675 3 2 0 18 697 340 623 729
676 3 2 0 18 633 1213 139 140
677 3 2 0 18 1032 740 1025 787
678 3 2 0 18 1031 786 1024 382
679 3 2 0 18 121 662 1038 120
680 3 2 0 18 157 158 1037 1034
681 3 2 0 18 872 352 1121 587
682 3 2 0 18 863 588 867 353
683 3 2 0 18 391 802 432 935
684 3 2 0 18 392 1054 431 803
685 3 2 0 18 458 609 1256 286
686 3 2 0 18 607 650 779 325
687 3 2 0 18 1000 573 1022 395
688 3 2 0 18 535 761 137 138
689 3 2 0 18 1038 436 896 702
690 3 2 0 18 1037 703 895 437
691 3 2 0 18 277 552 1182 301
692 3 2 0 18 278 828 1181 553
693 3 2 0 18 539 1019 381 880
694 3 2 0 18 435 186 813 1097
695 3 2 0 18 906 417 1206 688
696 3 2 0 18 907 687 1207 418
697 3 2 0 18 1197 585 927 472
698 3 2 0 18 822 731 1237 244
699 3 2 0 18 821 242 1236 730
700 3 2 0 18 473 18 19 864
701 3 2 0 18 474 748 113 114
702 3 2 0 18 797 571 951 207
703 3 2 0 18 765 481 1241 657
704 3 2 0 18 766 658 1242 482
705 3 2 0 18 573 744 305 1022
706 3 2 0 18 820 206 952 575
707 3 2 0 18 89 989 712 88
708 3 2 0 18 43 44 713 990
709 3 2 0 18 192 769 454 985
710 3 2 0 18 1144 53 54 1121
711 3 2 0 18 554 647 838 291
712 3 2 0 18 292 629 214 884
713 3 2 0 18 293 883 215 630
714 3 2 0 18 853 592 389 1195
715 3 2 0 18 854 1196 388 593
716 3 2 0 18 636 142 143 857
717 3 2 0 18 479 645 192 982
718 3 2 0 18 244 1069 494 822
719 3 2 0 18 242 821 495 1070
720 3 2 0 18 626 330 788 669
721 3 2 0 18 853 202 1153 592
722 3 2 0 18 854 593 1152 201
723 3 2 0 18 586 414 1093 886
724 3 2 0 18 297 849 399 917
725 3 2 0 18 298 644 401 850
726 3 2 0 18 520 974 94 95
727 3 2 0 18 521 37 38 975
728 3 2 0 18 759 216 930 689
729 3 2 0 18 760 690 931 217
730 3 2 0 18 1117 422 949 615
731 3 2 0 18 1053 421 616 950
732 3 2 0 18 578 61 62 988
733 3 2 0 18 825 355 1114 603
734 3 2 0 18 824 604 1113 356
735 3 2 0 18 624 123 124 918
736 3 2 0 18 625 919 154 155
737 3 2 0 18 940 624 918 363
738 3 2 0 18 941 364 919 625
739 3 2 0 18 642 611 1109 183
740 3 2 0 18 646 184 1110 612
741 3 2 0 18 630 589 1028 293
742 3 2 0 18 1246 353 867 1120
743 3 2 0 18 459 935 239 707
744 3 2 0 18 460 706 238 1054
745 3 2 0 18 985 670 982 192
746 3 2 0 18 986 193 983 671
747 3 2 0 18 771 609 1257 180
748 3 2 0 18 302 601 1167 515
749 3 2 0 18 303 514 1166 602
750 3 2 0 18 267 765 1029 549
751 3 2 0 18 268 550 1030 766
752 3 2 0 18 458 286 716 848
753 3 2 0 18 188 978 468 844
754 3 2 0 18 187 843 469 977
755 3 2 0 18 1193 253 929 1233
756 3 2 0 18 1194 1234 928 254
757 3 2 0 18 836 255 1136 665
758 3 2 0 18 835 666 1137 256
759 3 2 0 18 305 659 395 1022
760 3 2 0 18 506 803 431 1060
761 3 2 0 18 507 1190 432 802
762 3 2 0 18 677 900 1071 1142
763 3 2 0 18 676 1141 833 899
764 3 2 0 18 354 816 221 705
765 3 2 0 18 876 578 988 410
766 3 2 0 18 1056 631 920 329
767 3 2 0 18 1055 328 921 632
768 3 2 0 18 35 641 893 34
769 3 2 0 18 97 98 894 981
770 3 2 0 18 920 631 1185 194
771 3 2 0 18 921 195 1184 632
772 3 2 0 18 340 810 347 771
773 3 2 0 18 698 606 1226 213
774 3 2 0 18 568 365 1135 627
775 3 2 0 18 1217 294 1201 1003
776 3 2 0 18 217 931 400 644
777 3 2 0 18 216 917 398 930
778 3 2 0 18 287 706 460 1173
779 3 2 0 18 288 1172 459 707
780 3 2 0 18 340 697 212 810
781 3 2 0 18 1061 427 1139 679
782 3 2 0 18 1062 680 1138 428
783 3 2 0 18 45 1228 713 44
784 3 2 0 18 87 88 712 1227
785 3 2 0 18 860 619 960 357
786 3 2 0 18 861 358 961 620
787 3 2 0 18 892 594 1105 387
788 3 2 0 18 779 650 1005 360
789 3 2 0 18 408 922 532 839
790 3 2 0 18 409 1161 531 923
791 3 2 0 18 346 789 452 984
792 3 2 0 18 624 1250 122 123
793 3 2 0 18 625 155 156 1251
794 3 2 0 18 133 924 696 132
795 3 2 0 18 182 686 483 948
796 3 2 0 18 181 947 484 685
797 3 2 0 18 667 134 135 1087
798 3 2 0 18 289 1147 198 608
799 3 2 0 18 1064 452 789 745
800 3 2 0 18 619 860 90 91
801 3 2 0 18 620 41 42 861
802 3 2 0 18 132 696 1084 131
803 3 2 0 18 771 347 1256 609
804 3 2 0 18 587 1121 54 55
805 3 2 0 18 588 77 78 867
806 3 2 0 18 221 1174 564 937
807 3 2 0 18 653 694 970 182
808 3 2 0 18 652 181 969 693
809 3 2 0 18 875 672 933 279
810 3 2 0 18 874 280 934 673
811 3 2 0 18 910 366 1174 639
812 3 2 0 18 1056 426 1185 631
813 3 2 0 18 1055 632 1184 425
814 3 2 0 18 254 856 498 1059
815 3 2 0 18 253 1058 499 855
816 3 2 0 18 940 440 1250 624
817 3 2 0 18 941 625 1251 441
818 3 2 0 18 621 218 885 684
819 3 2 0 18 495 821 314 1150
820 3 2 0 18 494 1151 315 822
821 3 2 0 18 977 617 1238 187
822 3 2 0 18 978 188 1239 618
823 3 2 0 18 196 829 433 1129
824 3 2 0 18 197 1130 434 830
825 3 2 0 18 524 628 1135 365
826 3 2 0 18 962 390 1098 633
827 3 2 0 18 907 418 1020 737
828 3 2 0 18 906 738 1021 417
829 3 2 0 18 247 994 430 709
830 3 2 0 18 1213 633 1098 281
831 3 2 0 18 423 800 208 1013
832 3 2 0 18 424 1023 209 801
833 3 2 0 18 570 652 938 300
834 3 2 0 18 569 301 939 653
835 3 2 0 18 444 1023 241 950
836 3 2 0 18 443 949 243 1013
837 3 2 0 18 128 737 1020 127
838 3 2 0 18 150 151 1021 738
839 3 2 0 18 178 850 401 1126
840 3 2 0 18 177 1127 399 849
841 3 2 0 18 327 606 796 1235
842 3 2 0 18 429 1094 257 903
843 3 2 0 18 440 706 287 1168
844 3 2 0 18 441 1169 288 707
845 3 2 0 18 321 914 237 678
846 3 2 0 18 425 866 245 1055
847 3 2 0 18 426 1056 246 865
848 3 2 0 18 584 52 53 1144
849 3 2 0 18 583 1143 79 80
850 3 2 0 18 554 684 885 326
851 3 2 0 18 659 305 1254 754
852 3 2 0 18 215 1222 307 638
853 3 2 0 18 79 1143 523 1120
854 3 2 0 18 584 1144 1121 522
855 3 2 0 18 1042 414 1033 622
856 3 2 0 18 737 128 129 880
857 3 2 0 18 1195 324 777 853
858 3 2 0 18 1196 854 778 323
859 3 2 0 18 912 332 1159 613
860 3 2 0 18 913 614 1158 333
861 3 2 0 18 558 1245 352 952
862 3 2 0 18 472 247 709 862
863 3 2 0 18 559 951 353 1246
864 3 2 0 18 329 920 438 1111
865 3 2 0 18 328 1112 439 921
866 3 2 0 18 175 728 1148 655
867 3 2 0 18 176 654 1149 727
868 3 2 0 18 695 753 796 341
869 3 2 0 18 533 689 930 319
870 3 2 0 18 534 320 931 690
871 3 2 0 18 705 678 936 354
872 3 2 0 18 585 67 68 882
873 3 2 0 18 614 673 934 368
874 3 2 0 18 613 369 933 672
875 3 2 0 18 1223 648 1244 469
876 3 2 0 18 1224 468 1243 649
877 3 2 0 18 590 185 1154 711
878 3 2 0 18 607 207 1005 650
879 3 2 0 18 547 379 1086 1049
880 3 2 0 18 548 1048 1085 378
881 3 2 0 18 319 930 398 780
882 3 2 0 18 320 781 400 931
883 3 2 0 18 496 1073 344 864
884 3 2 0 18 497 748 345 1072
885 3 2 0 18 949 443 1145 615
886 3 2 0 18 950 616 1146 444
887 3 2 0 18 816 639 1174 221
888 3 2 0 18 1178 447 1220 193
889 3 2 0 18 1177 645 1219 446
890 3 2 0 18 21 22 1107 817
891 3 2 0 18 111 818 1108 110
892 3 2 0 18 200 701 1258 453
893 3 2 0 18 72 858 819 11
894 3 2 0 18 222 782 412 1096
895 3 2 0 18 223 845 413 783
896 3 2 0 18 732 367 1125 953
897 3 2 0 18 1004 232 911 1218
898 3 2 0 18 359 1008 206 669
899 3 2 0 18 927 290 1043 750
900 3 2 0 18 691 63 64 1074
901 3 2 0 18 804 693 969 349
902 3 2 0 18 805 348 970 694
903 3 2 0 18 633 140 141 962
904 3 2 0 18 475 1162 251 812
905 3 2 0 18 476 811 252 1210
906 3 2 0 18 211 467 762 881
907 3 2 0 18 666 1071 14 834
908 3 2 0 18 1050 246 717 1244
909 3 2 0 18 1051 1243 718 245
910 3 2 0 18 1132 509 853 777
911 3 2 0 18 1131 778 854 508
912 3 2 0 18 982 670 1237 334
913 3 2 0 18 983 335 1236 671
914 3 2 0 18 60 10 840 610
915 3 2 0 18 93 94 974 657
916 3 2 0 18 39 658 975 38
917 3 2 0 18 876 410 1205 683
918 3 2 0 18 1087 373 1014 667
919 3 2 0 18 537 304 881 762
920 3 2 0 18 279 769 1177 545
921 3 2 0 18 280 546 1178 770
922 3 2 0 18 1183 597 1095 429
923 3 2 0 18 993 385 1011 719
924 3 2 0 18 992 720 1012 386
925 3 2 0 18 924 322 1160 696
926 3 2 0 18 186 892 387 813
927 3 2 0 18 1084 696 1160 420
928 3 2 0 18 1139 981 1163 284
929 3 2 0 18 1138 285 1164 641
930 3 2 0 18 784 308 677 1142
931 3 2 0 18 785 1141 676 309
932 3 2 0 18 1157 1053 950 241
933 3 2 0 18 422 1052 243 949
934 3 2 0 18 885 218 1135 628
935 3 2 0 18 536 945 147 148
936 3 2 0 18 308 1162 475 998
937 3 2 0 18 309 999 476 1210
