0.000619818994 -3.0697872410999985
0.000559946203 -2.7732582950000015
0.000497729957 -2.465118711599999
0.000435513711 -2.1569791281999997
0.000373297468 -1.848839033600001
0.000311895366 -1.5447327450999992
0.000249516295 -1.2357867047000006
0.000187137219 -0.9268396474000014
0.0001247581454 -0.6178930985000015
6.24403943e-05 -0.3092507508000004
-9.45874475e-14 0.0
-6.24403943e-05 0.3092507508000004
-0.0001249019661 0.6186061016000011
-0.00018735295 0.9279091518999998
-0.00024980393 1.237211694500001
-0.000312254914 1.5465147449000014
-0.000374705897 1.8558177956999984
-0.000437156882 2.1651208454000006
-0.000499607862 2.4744238978000013
-0.000562058845 2.7837264389000005
-0.000624509829 3.0930299987999987
